CODGEO,MED20
05162,21390.0
05163,19090.0
05164,21730.0
05165,20210.0
05166,20160.0
05167,
05168,22370.0
05169,
05170,21750.0
05171,17890.0
05172,20390.0
05173,22190.0
05174,21460.0
05176,21650.0
05177,20660.0
05178,21050.0
05179,19810.0
05180,21080.0
05181,19610.0
05182,
05183,21810.0
05184,20930.0
06001,
06002,
06003,19430.0
06004,23590.0
06005,17210.0
06006,28010.0
06007,26000.0
06008,
06009,
06010,25150.0
06011,23360.0
06012,21610.0
06013,20090.0
06014,23120.0
06015,24770.0
06016,21560.0
06017,20120.0
06018,29470.0
06019,25680.0
06020,21090.0
06021,23480.0
06022,21570.0
06023,20510.0
06024,18900.0
06025,24550.0
06026,25910.0
06027,23040.0
06028,19550.0
06029,20470.0
06030,21500.0
06031,25200.0
06032,25920.0
06033,22480.0
06034,25270.0
06035,24150.0
06036,25190.0
06037,21200.0
06038,27380.0
06039,25000.0
06040,
06041,20090.0
06042,21570.0
06043,22880.0
06044,27600.0
06045,
06046,27850.0
06047,
06048,24290.0
06049,19540.0
06050,20620.0
06051,
06052,18490.0
06053,16760.0
06054,21170.0
06055,22550.0
06056,
06057,21310.0
06058,20150.0
06059,28570.0
06060,31770.0
06061,
06062,18780.0
06063,
06064,26150.0
06065,28460.0
06066,23770.0
06067,25840.0
06068,23920.0
06069,22610.0
06070,20850.0
06071,19280.0
06072,
06073,20250.0
06074,20180.0
06075,24470.0
06076,
06077,21180.0
06078,20990.0
06079,23360.0
06080,
06081,
06082,21890.0
06083,21900.0
06084,26940.0
06085,26240.0
06086,19260.0
06087,
06088,20870.0
06089,31980.0
06090,24430.0
06091,23390.0
06092,24300.0
06093,20990.0
06094,21210.0
06095,24670.0
06096,
06097,22030.0
06098,21490.0
06099,20290.0
06100,20340.0
06101,21860.0
06102,
06103,20870.0
06104,24430.0
06105,32480.0
06106,20010.0
06107,
06108,26860.0
06109,22620.0
06110,16370.0
06111,
06112,29520.0
06113,25670.0
06114,21680.0
06115,
06116,18760.0
06117,26300.0
06118,24330.0
06119,
06120,22910.0
06121,23360.0
06122,27160.0
06123,23780.0
06124,
06125,
06126,23360.0
06127,20700.0
06128,29150.0
06129,21290.0
06130,23890.0
06131,
06132,19070.0
06133,
06134,21370.0
06135,19760.0
06136,21420.0
06137,26700.0
06138,23070.0
06139,
06140,25670.0
06141,21780.0
06142,21380.0
06143,21220.0
06144,20880.0
06145,23490.0
06146,21590.0
06147,25230.0
06148,27000.0
06149,21890.0
06150,28030.0
06151,20840.0
06152,27740.0
06153,21060.0
06154,18650.0
06155,21270.0
06156,19340.0
06157,24070.0
06158,21250.0
06159,25390.0
06160,
06161,25650.0
06162,18930.0
06163,20430.0
07001,23010.0
07002,21560.0
07003,18880.0
07004,
07005,22280.0
07006,16340.0
07007,20460.0
07008,23500.0
07009,21160.0
07010,19420.0
07011,19430.0
07012,18820.0
07013,22500.0
07014,19240.0
07015,20770.0
07017,22230.0
07018,
07019,19140.0
07020,22180.0
07022,21800.0
07023,23150.0
07024,21360.0
07025,17430.0
07026,16970.0
07027,21950.0
07028,19210.0
07029,14380.0
07030,18840.0
07031,20640.0
07032,19520.0
07033,19190.0
07034,23670.0
07035,21080.0
07036,23760.0
07037,17950.0
07038,
07039,20290.0
07040,21230.0
07041,22870.0
07042,19940.0
07044,22070.0
07045,19470.0
07047,
07048,18520.0
07049,
07050,20540.0
07051,22010.0
07052,21250.0
07053,19800.0
07054,19980.0
07055,23570.0
07056,24070.0
07058,21770.0
07059,24680.0
07060,20050.0
07061,22100.0
07062,18400.0
07063,20690.0
07064,21370.0
07065,18780.0
07066,23080.0
07067,23090.0
07068,20270.0
07069,20670.0
07070,23590.0
07071,19090.0
07072,24450.0
07073,20820.0
07074,24390.0
07075,15300.0
07076,22240.0
07077,18920.0
07078,23380.0
07079,19120.0
07080,19390.0
07081,
07082,20750.0
07083,21360.0
07084,22150.0
07085,18940.0
07086,21220.0
07087,21260.0
07088,18500.0
07089,24820.0
07090,22020.0
07091,23540.0
07092,
07093,17190.0
07094,21080.0
07095,19990.0
07096,19920.0
07097,23430.0
07098,
07099,22130.0
07100,20170.0
07101,19780.0
07102,23540.0
07103,19710.0
07104,
07105,18050.0
07106,18240.0
07107,20710.0
07108,20620.0
07109,19790.0
07110,19480.0
07111,20680.0
07112,19370.0
07113,21770.0
07114,16770.0
07115,24200.0
07116,17980.0
07117,20910.0
07118,16470.0
07119,17550.0
07120,
07121,19270.0
07122,21860.0
07123,20530.0
07124,
07126,20760.0
07127,18110.0
07128,20060.0
07129,19640.0
07130,21360.0
07131,21540.0
07132,18020.0
07133,19290.0
07134,20530.0
07136,
07137,
07138,22210.0
07139,16540.0
07140,23020.0
07141,19190.0
07142,21260.0
07143,23270.0
07144,
07145,22870.0
07146,23530.0
07147,14150.0
07148,16820.0
07149,20300.0
07150,22410.0
07151,17940.0
07152,22390.0
07153,18370.0
07154,16160.0
07155,23300.0
07156,19100.0
07157,21530.0
07158,18590.0
07159,22330.0
07160,
07161,19580.0
07162,21540.0
07163,
07165,19200.0
07166,17350.0
07167,20870.0
07168,21450.0
07169,21390.0
07170,19220.0
07171,20590.0
07172,24530.0
07173,
07174,22420.0
07175,
07176,17440.0
07177,22410.0
07178,18160.0
07179,24010.0
07181,19650.0
07182,21610.0
07183,21190.0
07184,20750.0
07185,21290.0
07186,20340.0
07187,19510.0
07188,21420.0
07189,20740.0
07190,22530.0
07191,23600.0
07192,19330.0
07193,20600.0
07194,22520.0
07195,
07196,17580.0
07197,23490.0
07198,23310.0
07199,20360.0
07200,
07201,20660.0
07202,16610.0
07203,
07204,19980.0
07205,22350.0
07206,
07207,21480.0
07208,23540.0
07209,
07210,20290.0
07211,20720.0
07212,19370.0
07213,18830.0
07214,19010.0
07215,19010.0
07216,19490.0
07217,21560.0
07218,21160.0
07219,24660.0
07220,18570.0
07221,19680.0
07222,24810.0
07223,19600.0
07224,17640.0
07225,25730.0
07226,
07227,22930.0
07228,22420.0
07229,21290.0
07230,20420.0
07231,22410.0
07232,19670.0
07233,16990.0
07234,21250.0
07235,17960.0
07236,21090.0
07237,21920.0
07238,20680.0
07239,18120.0
07240,25170.0
07241,21480.0
07242,22270.0
07243,21410.0
07244,19010.0
07245,23060.0
07247,19790.0
07248,19730.0
07249,17500.0
07250,21220.0
07251,17060.0
07253,16440.0
07254,22230.0
07255,22310.0
07257,19680.0
07258,19240.0
07259,20650.0
07260,23740.0
07261,22810.0
07262,17040.0
07263,19050.0
07264,22420.0
07265,22610.0
07266,
07267,18810.0
07268,23840.0
07269,20240.0
07270,24710.0
07272,23190.0
07273,20470.0
07274,19920.0
07275,
07276,22490.0
07277,20120.0
07278,20280.0
07279,23890.0
07280,18880.0
07281,25040.0
07282,18480.0
07283,
07284,18290.0
07285,
07286,20530.0
07287,21380.0
07288,22820.0
07289,21680.0
07290,17960.0
07291,21400.0
07292,22640.0
07293,22660.0
07294,19350.0
07295,20410.0
07296,21840.0
07297,19710.0
07298,23510.0
07299,19850.0
07300,23440.0
07301,20660.0
07302,24140.0
07303,21060.0
07304,21150.0
07305,20340.0
07306,20870.0
07307,20100.0
07308,22140.0
07309,20950.0
07310,24780.0
07311,20690.0
07312,22310.0
07313,20990.0
07314,20000.0
07315,20690.0
07316,25970.0
07317,23910.0
07318,22880.0
07319,19550.0
07321,25490.0
07322,19600.0
07323,25690.0
07324,21600.0
07325,22470.0
07326,
07327,20460.0
07328,20160.0
07329,18230.0
07330,20430.0
07331,19570.0
07332,22180.0
07333,21080.0
07334,19400.0
07335,20270.0
07336,20340.0
07337,22920.0
07338,19870.0
07339,21430.0
07340,24880.0
07341,21480.0
07342,21850.0
07343,22900.0
07344,24470.0
07345,21200.0
07346,21520.0
07347,20170.0
07348,20170.0
07349,19500.0
08001,25100.0
08003,23780.0
08004,22430.0
08005,25250.0
08006,20970.0
08008,20660.0
08010,19590.0
08011,21030.0
08013,20040.0
08014,23200.0
08015,
08016,18600.0
08017,21680.0
08018,
08019,
08020,
08021,24550.0
08022,25820.0
08023,
08024,21810.0
08025,19430.0
08026,19120.0
08027,24030.0
08028,21490.0
08029,
08030,
08031,
08032,24590.0
08033,
08034,20400.0
08035,
08036,21970.0
08037,18880.0
08038,22890.0
08039,22660.0
08040,22890.0
08041,24200.0
08043,21860.0
08044,18910.0
08045,19940.0
08046,25160.0
08047,20950.0
08048,24760.0
08049,17780.0
08052,
08053,22250.0
08055,20410.0
08056,
08057,17780.0
08058,24340.0
08059,
08060,23730.0
08061,
08062,24540.0
08063,22270.0
08064,23250.0
08065,
08066,
08067,19380.0
08069,18800.0
08070,21300.0
08071,24510.0
08073,
08074,
08075,21830.0
08076,21600.0
08077,
08078,19260.0
08080,19230.0
08081,18390.0
08082,
08083,20610.0
08084,22840.0
08085,20100.0
08086,
08087,22060.0
08088,23200.0
08089,18730.0
08090,19130.0
08092,23550.0
08094,
08095,23900.0
08096,25300.0
08097,21130.0
08098,
08099,22130.0
08100,
08101,23700.0
08102,
08103,21390.0
08104,
08105,18090.0
08106,
08107,20520.0
08109,20060.0
08110,20370.0
08111,24780.0
08113,19530.0
08115,22050.0
08116,19530.0
08117,21090.0
08119,22960.0
08120,
08121,23160.0
08122,22840.0
08123,
08124,24230.0
08125,23290.0
08126,21180.0
08128,
08130,
08131,
08132,23120.0
08133,19750.0
08134,
08135,17340.0
08136,22620.0
08137,27010.0
08138,20360.0
08139,18700.0
08140,22200.0
08141,20830.0
08142,20620.0
08143,
08144,20160.0
08145,20100.0
08146,
08147,
08148,24200.0
08149,22750.0
08150,21480.0
08151,20720.0
08153,20890.0
08154,
08155,
08156,20320.0
08158,25840.0
08159,22230.0
08160,23260.0
08161,
08162,24750.0
08163,22880.0
08164,21630.0
08165,
08166,21000.0
08167,
08168,17960.0
08169,
08170,22920.0
08171,
08172,17850.0
08173,22240.0
08174,21750.0
08175,21310.0
08176,
08178,19790.0
08179,19960.0
08180,23180.0
08182,
08183,22010.0
08184,
08185,18430.0
08186,
08187,23900.0
08188,19610.0
08189,19780.0
08190,18800.0
08191,22920.0
08192,
08193,21220.0
08194,22790.0
08195,21420.0
08196,
08197,
08198,20190.0
08199,23470.0
08200,22660.0
08201,
08202,21580.0
08203,22100.0
08204,
08205,
08206,23860.0
08207,21200.0
08208,19820.0
08209,23430.0
08210,23030.0
08211,19800.0
08212,22600.0
08214,19900.0
08215,
08216,24230.0
08217,
08218,20280.0
08219,21730.0
08220,23520.0
08222,21190.0
08223,24610.0
08225,21780.0
08226,21440.0
08228,23810.0
08229,23340.0
08230,26640.0
08232,19600.0
08233,
08234,22620.0
08235,23000.0
08236,23690.0
08237,23470.0
08238,
08239,21860.0
08240,19410.0
08242,19880.0
08243,20600.0
08244,
08245,
08246,
08247,22900.0
08248,20990.0
08249,20310.0
08250,23740.0
08251,
08252,20820.0
08254,18930.0
08255,15690.0
08256,20080.0
08257,19940.0
08259,
08260,22090.0
08262,20870.0
08263,22020.0
08264,19530.0
08268,
08269,
08271,
08272,
08273,
08274,20520.0
08275,23770.0
08276,19260.0
08277,19620.0
08278,
08279,
08280,
08281,19780.0
08282,19810.0
08283,21230.0
08284,21590.0
08286,
08287,29420.0
08288,18890.0
08289,20840.0
08291,24570.0
08293,19580.0
08294,22360.0
08295,25070.0
08296,17630.0
08297,23680.0
08298,25020.0
08300,
08301,
08302,19680.0
08303,21950.0
08304,
08305,24530.0
08306,
08307,
08308,
08309,
08310,
08311,20500.0
08312,20130.0
08313,24910.0
08314,25520.0
08315,
08316,21090.0
08317,20860.0
08318,20890.0
08319,19330.0
08320,23400.0
08321,19880.0
08322,23660.0
08323,18350.0
08324,20020.0
08325,
08326,17010.0
08327,20330.0
08328,18180.0
08329,21700.0
08330,22880.0
08331,21410.0
08332,
08333,18780.0
08334,
08335,
08336,19990.0
08338,22390.0
08339,24680.0
08340,21920.0
08341,22280.0
08342,21250.0
08343,20700.0
08344,20730.0
08346,25200.0
08347,21420.0
08348,19070.0
08349,19920.0
08350,22060.0
08351,
08352,24730.0
08353,24200.0
08354,19200.0
08355,21510.0
08356,20390.0
08357,22860.0
08358,21270.0
08360,20790.0
08361,22080.0
08362,19070.0
08363,17930.0
08364,19660.0
08365,20260.0
08366,18610.0
08367,18960.0
08368,24090.0
08369,16310.0
08370,21330.0
08372,
08373,17850.0
08374,18170.0
08375,17440.0
08376,21010.0
08377,20920.0
08378,19950.0
08379,22490.0
08380,19740.0
08381,20770.0
08382,
08383,
08384,21750.0
08385,26150.0
08386,22180.0
08387,22690.0
08388,25830.0
08389,23650.0
08390,
08391,19530.0
08392,21090.0
08393,
08394,
08395,23400.0
08396,21850.0
08397,
08398,
08399,25950.0
08400,22240.0
08401,22340.0
08402,21680.0
08403,19880.0
08404,21890.0
08405,18350.0
08406,20570.0
08407,
08408,22890.0
08409,17050.0
08410,27780.0
08411,
08412,17850.0
08413,18060.0
08415,19160.0
08416,19370.0
08417,24700.0
08418,17970.0
08419,19210.0
08420,17990.0
08421,
08422,22260.0
08424,19780.0
08425,
08426,
08427,25020.0
08428,23750.0
08429,22160.0
08430,
08431,
08432,
08433,
08434,
08435,24210.0
08436,20070.0
08437,20870.0
08438,22370.0
08439,19530.0
08440,19220.0
08444,22350.0
08445,21530.0
08446,
08448,20620.0
08449,21470.0
08450,25410.0
08451,19770.0
08452,23130.0
08453,
08454,
08455,
08456,23300.0
08457,24060.0
08458,18520.0
08459,21780.0
08460,20310.0
08461,19560.0
08462,21760.0
08463,
08464,
08465,
08466,
08467,23150.0
08468,20000.0
08469,20250.0
08470,
08471,
08472,21550.0
08473,22240.0
08476,22550.0
08477,
08478,21540.0
08479,20960.0
08480,21270.0
08481,24460.0
08482,21410.0
08483,22900.0
08484,
08485,22930.0
08486,17940.0
08487,21810.0
08488,19580.0
08489,18760.0
08490,19980.0
08491,19770.0
08492,23040.0
08494,22510.0
08496,22000.0
08497,23060.0
08498,29310.0
08499,17660.0
08500,
08501,
08502,
08503,20670.0
09001,
09002,21100.0
09003,19200.0
09004,23170.0
09005,14850.0
09006,
09007,
09008,16070.0
09009,14440.0
09011,
09012,
09013,
09014,18000.0
09015,21830.0
09016,21430.0
09017,21290.0
09018,
09019,20470.0
09020,
09021,21590.0
09022,22210.0
09023,17180.0
09024,21180.0
09025,
09026,19190.0
09027,
09029,21290.0
09030,18670.0
09031,
09032,20830.0
09033,
09034,
09035,20290.0
09037,
09038,20230.0
09039,20570.0
09040,21250.0
09041,20830.0
09042,18560.0
09043,19040.0
09044,20520.0
09045,20720.0
09046,
09047,18960.0
09048,
09049,22960.0
09050,23370.0
09051,20300.0
09052,24640.0
09053,
09054,20930.0
09055,18560.0
09056,24180.0
09057,16640.0
09058,21110.0
09059,17480.0
09060,19890.0
09061,17510.0
09062,17660.0
09063,18090.0
09064,
09065,16180.0
09066,21470.0
09067,21780.0
09068,
09069,
09070,22730.0
09071,20910.0
09072,
09073,18550.0
09074,17760.0
09075,17950.0
09076,22390.0
09077,22130.0
09078,
09079,18570.0
09080,21660.0
09081,20610.0
09082,18870.0
09083,
09084,
09085,18490.0
09086,20670.0
09087,
09088,
09089,
09090,
09091,20820.0
09092,
09093,17930.0
09094,20560.0
09095,20930.0
09096,
09097,
09098,
09099,24460.0
09100,
09101,22610.0
09102,18740.0
09103,23020.0
09104,22280.0
09105,18440.0
09106,20790.0
09107,19740.0
09108,19560.0
09109,19430.0
09110,
09111,20460.0
09113,19180.0
09114,17970.0
09115,21240.0
09116,20890.0
09117,
09118,15130.0
09119,21180.0
09120,18840.0
09121,23740.0
09122,20730.0
09123,20900.0
09124,20470.0
09125,18260.0
09126,
09127,19250.0
09128,22730.0
09129,16670.0
09130,21710.0
09131,23730.0
09132,20500.0
09133,
09134,
09136,
09137,22350.0
09138,20570.0
09139,
09140,23290.0
09141,
09142,19470.0
09143,
09145,23090.0
09146,
09147,22230.0
09148,23280.0
09149,18380.0
09150,20980.0
09151,
09152,
09153,18380.0
09154,
09155,
09156,
09157,18730.0
09158,19940.0
09159,
09160,18040.0
09161,19190.0
09162,
09163,
09164,20970.0
09165,18300.0
09166,20300.0
09167,21190.0
09168,19830.0
09169,20100.0
09170,22240.0
09171,
09172,
09173,21700.0
09174,23690.0
09175,
09176,22350.0
09177,21250.0
09178,
09179,
09180,21670.0
09181,17790.0
09182,14260.0
09183,
09184,
09185,21110.0
09186,
09187,22780.0
09188,21350.0
09189,17970.0
09190,19070.0
09192,18780.0
09193,
09194,20270.0
09195,
09196,
09197,
09198,19440.0
09199,21740.0
09200,
09201,
09202,19900.0
09203,20360.0
09204,16760.0
09205,
09206,19300.0
09207,22310.0
09208,21290.0
09209,21730.0
09210,21440.0
09211,15690.0
09212,18850.0
09213,20710.0
09214,20920.0
09215,20190.0
09216,
09217,20170.0
09218,
09219,17320.0
09220,21490.0
09221,20160.0
09222,
09223,18970.0
09224,19010.0
09225,19010.0
09226,
09227,21920.0
09228,22220.0
09229,20120.0
09230,
09231,13860.0
09232,
09233,
09234,20830.0
09235,19850.0
09236,23730.0
09237,
09238,22110.0
09239,18820.0
09240,21230.0
09241,19480.0
09242,
09243,
09244,20650.0
09245,22430.0
09246,18650.0
09247,17730.0
09249,22780.0
09250,
09251,22150.0
09252,
09253,18960.0
09254,22290.0
09255,
09256,
09257,18970.0
09258,23560.0
09259,19830.0
09260,
09261,19820.0
09262,20250.0
09263,
09264,22300.0
09265,21790.0
09266,
09267,15740.0
09268,23570.0
09269,21980.0
09270,19440.0
09271,
09272,21820.0
09273,23530.0
09274,21630.0
09275,22570.0
09276,22870.0
09277,21040.0
09279,
09280,18750.0
09281,19680.0
09282,21140.0
09283,19400.0
09284,22360.0
09285,17730.0
09287,
09289,21620.0
09290,15540.0
09291,15990.0
09292,
09293,21680.0
09294,
09295,20300.0
09296,19430.0
09297,
09298,
09299,19530.0
09300,22380.0
09301,17310.0
09303,24280.0
09304,
09305,21530.0
09306,18410.0
09307,22110.0
09308,21660.0
09309,23160.0
09310,
09311,
09312,22020.0
09313,16940.0
09314,22130.0
09315,19100.0
09316,24270.0
09318,19920.0
09319,20360.0
09320,
09321,22040.0
09322,18320.0
09323,
09324,21950.0
09325,
09326,21730.0
09327,18460.0
09328,25500.0
09329,23100.0
09330,
09331,20840.0
09332,23080.0
09334,20000.0
09335,
09336,19380.0
09338,18190.0
09339,22620.0
09340,18890.0
09341,15920.0
09342,21870.0
10002,20810.0
10003,20390.0
10004,19090.0
10005,20070.0
10006,19790.0
10007,23740.0
10008,21780.0
10009,
10010,
10011,24750.0
10012,21990.0
10013,24030.0
10014,22050.0
10015,22930.0
10017,23480.0
10018,21070.0
10019,22890.0
10020,23530.0
10021,23150.0
10022,25760.0
10023,24280.0
10024,21740.0
10025,27290.0
10026,
10027,
10028,21940.0
10029,28480.0
10030,22500.0
10031,22060.0
10032,26050.0
10033,18650.0
10034,19250.0
10035,19900.0
10037,23860.0
10038,21300.0
10039,23250.0
10040,20120.0
10041,
10042,20790.0
10043,22490.0
10044,
10045,24810.0
10046,22550.0
10047,
10048,24370.0
10049,24950.0
10050,20570.0
10051,23520.0
10052,21610.0
10053,22980.0
10054,23610.0
10055,22110.0
10056,23300.0
10057,
10058,22710.0
10059,20740.0
10060,22580.0
10061,20430.0
10062,22080.0
10063,21310.0
10064,20020.0
10065,20210.0
10066,23910.0
10067,22700.0
10068,33500.0
10069,21090.0
10070,28370.0
10071,
10072,
10073,21830.0
10074,20910.0
10075,20890.0
10076,23650.0
10077,22470.0
10078,
10079,27270.0
10080,20010.0
10081,16090.0
10082,23240.0
10083,23010.0
10084,25100.0
10085,
10086,21240.0
10087,
10089,21280.0
10090,22430.0
10091,21800.0
10092,21570.0
10093,22490.0
10094,19010.0
10095,21440.0
10096,22770.0
10097,25470.0
10098,18710.0
10099,20950.0
10100,22400.0
10101,21500.0
10102,24660.0
10103,28280.0
10104,24080.0
10105,
10106,23030.0
10107,21330.0
10108,
10109,23080.0
10110,24010.0
10111,27530.0
10112,19990.0
10113,23980.0
10114,20680.0
10115,24170.0
10116,23270.0
10117,21590.0
10118,21870.0
10119,22700.0
10120,21540.0
10121,21760.0
10122,20430.0
10123,21380.0
10124,22220.0
10125,22060.0
10126,22940.0
10127,
10128,
10129,24010.0
10130,25190.0
10131,21770.0
10132,23550.0
10133,23300.0
10134,
10135,
10136,22110.0
10137,
10138,20710.0
10139,22490.0
10140,18800.0
10141,21780.0
10142,20430.0
10143,22530.0
10144,21420.0
10145,23080.0
10146,
10147,22940.0
10148,24500.0
10149,24830.0
10150,23200.0
10151,20560.0
10153,25050.0
10154,
10155,37950.0
10156,21290.0
10157,22830.0
10158,23280.0
10159,
10160,
10161,
10162,24460.0
10163,
10164,21630.0
10165,21790.0
10166,21430.0
10167,
10168,
10169,24070.0
10170,24590.0
10171,19550.0
10172,22540.0
10173,24990.0
10174,21180.0
10175,20420.0
10176,23440.0
10177,25060.0
10178,21910.0
10179,21910.0
10180,
10181,22910.0
10182,18890.0
10183,
10184,19360.0
10185,20330.0
10186,25060.0
10187,23600.0
10188,22500.0
10189,
10190,24740.0
10191,23920.0
10192,17780.0
10193,20620.0
10194,
10195,21100.0
10196,19920.0
10197,24240.0
10198,22740.0
10199,24440.0
10200,
10201,
10202,22630.0
10203,21030.0
10204,19740.0
10205,
10206,22770.0
10207,23440.0
10208,22630.0
10209,23060.0
10210,24400.0
10211,26380.0
10212,18310.0
10213,23640.0
10214,
10215,21170.0
10216,20170.0
10217,
10218,21150.0
10219,
10220,22190.0
10221,20260.0
10222,22160.0
10223,20200.0
10224,21620.0
10225,23170.0
10226,24670.0
10227,21080.0
10228,21360.0
10229,
10230,23510.0
10231,23670.0
10232,24910.0
10233,20470.0
10234,22410.0
10235,
10236,
10237,22020.0
10238,21330.0
10239,24060.0
10240,25360.0
10241,
10242,31750.0
10243,23630.0
10245,24610.0
10246,22420.0
10247,22340.0
10248,28580.0
10249,22960.0
10250,22160.0
10251,21700.0
10252,
10253,19340.0
10254,24040.0
10255,25900.0
10256,24090.0
10257,
10258,20560.0
10259,21940.0
10260,23690.0
10261,19680.0
10262,27420.0
10263,21460.0
10264,37310.0
10265,18670.0
10266,
10267,22520.0
10268,19930.0
10269,26870.0
10270,22010.0
10271,22210.0
10272,22490.0
10273,
10274,21410.0
10275,21570.0
10276,22550.0
10278,19590.0
10279,
10280,21350.0
10281,25660.0
10282,23750.0
10283,26530.0
10284,22840.0
10285,
10286,21920.0
10287,21170.0
10288,20270.0
10289,19560.0
10290,21470.0
10291,22660.0
10293,21420.0
10294,
10295,24400.0
10296,23640.0
10297,19260.0
10298,20640.0
10299,23830.0
10300,22920.0
10301,22060.0
10302,
10303,
10304,20780.0
10305,
10306,24510.0
10307,24830.0
10308,21780.0
10309,
10310,20900.0
10312,18710.0
10313,21010.0
10314,22120.0
10315,
10316,21020.0
10317,24530.0
10318,23140.0
10319,19150.0
10320,23470.0
10321,24500.0
10323,17460.0
10324,23210.0
10325,23610.0
10326,23290.0
10327,20560.0
10328,24820.0
10329,24460.0
10330,25460.0
10331,22980.0
10332,25440.0
10333,20890.0
10334,21460.0
10335,20980.0
10336,26070.0
10337,
10338,24830.0
10339,22670.0
10340,22710.0
10341,23930.0
10342,23890.0
10343,21820.0
10344,24550.0
10345,22720.0
10346,
10347,23410.0
10348,21680.0
10349,24510.0
10350,19940.0
10351,22890.0
