CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,TP6020,pop_tot
83126,16.65,19.97,34.01,44.58,17.15,18.0,62999
83127,14.82,17.17,79.33,29.04,13.82,11.0,3038
83129,13.15,17.55,51.02,33.01,14.58,11.0,35890
83130,14.28,18.41,63.74,33.46,16.04,13.0,12158
83131,9.59,13.64,84.89,17.2,14.85,8.0,5975
83132,10.45,10.93,81.96,18.96,15.08,8.0,2569
83136,13.27,17.46,87.69,21.81,14.88,15.0,2647
83137,15.82,20.2,21.64,52.11,18.07,21.0,181506
83138,12.82,16.32,82.51,25.5,13.64,16.0,2928
83140,15.28,19.55,79.92,22.91,17.54,17.0,5176
83141,13.74,15.37,71.47,25.58,14.63,11.0,6119
83143,14.72,18.39,81.99,23.74,15.66,13.0,4380
83144,11.27,15.32,30.69,36.59,14.4,11.0,24377
83148,14.83,19.98,71.1,31.04,16.74,18.0,12849
83150,11.08,18.75,81.41,31.3,15.5,11.0,4381
83153,13.98,11.98,37.56,31.03,31.16,14.0,6170
84001,10.56,18.46,77.23,29.91,13.46,9.0,2869
84003,22.54,26.52,48.17,48.66,15.64,27.0,11116
84004,13.39,19.17,84.84,32.04,14.19,15.0,5920
84007,24.57,22.98,30.11,61.78,19.71,31.0,92277
84012,12.08,20.15,82.51,35.7,12.57,18.0,2426
84016,13.91,20.42,74.22,28.76,13.21,12.0,5432
84017,15.18,18.52,88.71,23.63,13.9,18.0,3157
84019,19.95,30.43,73.66,38.19,17.68,23.0,14043
84026,14.09,19.76,77.0,30.43,13.91,15.0,4297
84027,11.64,19.79,83.5,26.63,14.71,11.0,2688
84029,12.93,20.99,89.96,28.98,15.18,10.0,4636
84030,13.51,23.08,83.61,31.74,14.63,14.0,3505
84031,20.85,28.42,51.45,52.13,16.86,28.0,30564
84034,12.35,18.76,82.92,22.79,13.68,13.0,5197
84035,17.41,31.65,46.85,50.48,17.09,26.0,26206
84037,11.05,23.43,70.27,39.57,11.71,14.0,2090
84038,10.39,18.95,88.69,24.12,13.38,9.0,4373
84039,15.16,22.57,75.95,33.04,13.5,14.0,6127
84043,12.35,18.12,70.05,33.08,13.39,13.0,8729
84047,15.02,22.49,92.11,22.32,15.0,11.0,3115
84054,16.29,20.62,65.25,39.22,14.67,16.0,20531
84056,15.12,20.99,81.81,34.59,14.68,14.0,5452
84064,15.96,23.6,79.23,30.15,15.7,16.0,3921
84065,11.26,15.3,84.71,23.81,13.89,13.0,3961
84067,11.01,16.42,91.47,20.1,13.75,10.0,2541
84069,13.36,21.29,77.28,27.9,13.4,19.0,2794
84072,13.02,17.36,85.89,28.95,14.38,12.0,6395
84074,10.34,16.69,89.59,23.43,13.76,12.0,2270
84078,14.76,22.81,77.18,26.04,15.17,16.0,3771
84080,14.52,23.92,72.47,38.5,14.3,17.0,13206
84081,12.44,17.93,77.39,27.54,14.19,12.0,8978
84083,13.14,18.25,85.57,21.01,14.82,14.0,2497
84087,17.15,23.8,52.4,46.14,16.81,22.0,29103
84088,10.74,19.34,81.49,29.16,14.63,13.0,10578
84089,13.96,20.16,59.12,39.56,14.08,14.0,20767
84091,11.16,17.07,84.08,26.49,13.19,11.0,5560
84092,17.26,23.32,59.26,40.02,18.86,24.0,17146
84099,13.77,20.44,86.98,30.61,13.37,11.0,4773
84106,10.36,18.15,77.14,34.8,13.51,15.0,2686
84118,10.42,16.85,92.21,18.34,12.68,14.0,2985
84119,10.37,18.63,83.71,23.02,14.99,11.0,5109
84122,15.21,25.99,81.56,33.81,14.9,16.0,6114
84127,11.21,13.81,91.56,22.5,12.41,9.0,2934
84129,17.82,25.93,60.2,38.47,17.6,21.0,19176
84132,11.11,17.52,78.3,29.28,13.83,11.0,9063
84133,12.02,17.94,76.99,31.14,13.99,13.0,4466
84137,15.26,24.46,64.46,41.18,13.41,21.0,6019
84138,19.8,30.33,72.19,41.74,18.02,25.0,9616
84141,13.05,15.87,78.4,32.47,14.59,12.0,11780
84142,11.58,19.07,88.54,20.86,15.68,12.0,3101
84147,9.28,14.7,84.56,21.94,13.92,8.0,3377
85001,19.46,31.3,94.13,22.18,15.05,11.0,2789
85003,7.84,17.05,91.83,21.83,12.15,6.0,10270
85004,19.63,25.67,97.79,23.38,15.98,9.0,2941
85008,9.07,14.58,98.11,18.18,12.97,7.0,7146
85012,13.48,25.74,91.59,22.63,15.12,10.0,2280
85016,8.41,18.97,97.67,16.18,12.52,9.0,2305
85018,11.56,32.38,96.36,21.81,15.22,11.0,3950
85019,6.84,13.28,95.14,20.9,12.83,5.0,6320
85020,7.49,19.28,95.51,17.77,11.4,7.0,4124
85029,8.99,36.47,98.75,15.89,16.47,12.0,2190
85031,7.39,25.51,97.49,15.31,10.81,7.0,3275
85034,8.28,23.33,96.11,18.41,12.33,8.0,3529
85035,13.59,20.31,95.1,20.31,14.09,7.0,5180
85039,7.09,22.95,95.33,15.16,12.09,6.0,4136
85046,6.49,15.09,95.49,21.87,11.27,8.0,3897
85047,13.92,22.96,80.75,32.4,14.45,10.0,22690
85051,9.5,24.16,85.62,22.92,14.17,10.0,8927
85059,13.49,29.74,83.19,29.16,15.62,15.0,2638
85065,7.21,21.21,91.99,14.98,10.52,8.0,3674
85070,10.95,22.5,93.25,19.67,12.1,10.0,3377
85071,10.63,20.81,96.93,19.04,12.14,9.0,3716
85081,5.05,11.89,98.01,17.0,13.74,5.0,4511
85084,6.03,19.4,93.79,19.09,10.83,7.0,9464
85088,10.25,21.17,97.91,13.36,14.86,5.0,5025
85089,7.27,16.08,96.66,18.21,11.8,7.0,5520
85090,7.6,21.95,96.6,16.47,10.37,8.0,6672
85092,14.72,24.56,70.4,34.11,17.53,15.0,13828
85096,10.6,23.13,97.7,17.37,12.69,8.0,5326
85109,8.81,23.52,82.26,27.55,14.16,8.0,16801
85113,11.83,20.03,95.66,14.66,13.03,10.0,5008
85114,17.63,25.94,94.2,17.29,16.04,7.0,2701
85127,11.89,27.43,97.47,18.59,14.55,10.0,2437
85128,18.7,25.89,72.05,33.33,16.72,13.0,9918
85129,6.3,20.43,96.47,18.41,12.24,9.0,3654
85135,13.16,23.05,93.48,20.02,15.62,11.0,2910
85146,7.52,16.83,85.73,22.09,12.84,6.0,21206
85151,8.9,24.04,88.79,17.68,15.1,7.0,6199
85152,11.85,19.06,95.38,21.97,11.94,9.0,5445
85153,6.66,20.24,94.79,16.61,11.93,8.0,2966
85155,5.64,13.01,98.12,13.84,13.05,5.0,5121
85156,12.86,24.3,89.7,26.08,13.99,12.0,2293
85159,12.16,27.45,96.49,18.33,13.91,10.0,2366
85163,11.58,24.13,89.31,21.4,13.62,11.0,4588
85164,15.08,29.59,89.64,26.18,17.01,12.0,2206
85178,8.44,16.82,95.19,19.26,14.03,5.0,8886
85182,9.42,24.94,86.15,23.3,14.17,8.0,5764
85190,7.84,18.69,92.11,15.64,10.92,7.0,3530
85191,15.79,16.79,51.72,44.96,18.77,14.0,58168
85194,14.14,22.8,71.5,29.0,13.92,9.0,48401
85204,10.95,16.39,98.86,21.96,11.18,10.0,2664
85210,12.25,24.95,96.98,15.77,11.52,12.0,2168
85213,6.98,18.36,98.8,11.88,13.86,8.0,4410
85215,6.46,23.63,93.41,20.71,11.93,7.0,3976
85221,11.92,21.54,96.23,16.32,14.01,10.0,2732
85222,14.21,23.8,71.68,34.18,12.62,9.0,8170
85223,10.14,22.39,92.79,27.22,11.88,13.0,3008
85226,14.47,23.85,91.13,23.55,15.14,9.0,12382
85234,14.2,22.54,81.32,26.19,13.79,12.0,8954
85238,8.75,20.89,85.86,19.39,14.46,6.0,4167
85243,15.3,23.67,96.01,23.84,13.64,9.0,2903
85262,5.81,15.76,94.53,16.92,10.74,7.0,3605
85280,9.88,22.77,96.02,17.93,12.79,10.0,3304
85284,13.23,23.42,98.47,20.11,14.14,8.0,4392
85288,14.11,20.06,94.99,18.72,14.72,8.0,8119
85294,20.82,23.23,90.57,22.55,16.0,10.0,3040
85295,6.0,18.68,95.25,16.37,10.82,7.0,3362
85300,5.96,14.6,97.88,12.45,14.63,6.0,4878
85302,6.39,22.43,92.34,16.54,11.96,6.0,5603
86019,8.16,17.6,97.28,17.55,13.93,8.0,2994
86041,14.2,12.23,66.46,41.2,14.66,14.0,10127
86062,11.89,13.98,55.76,42.84,23.54,10.0,4748
86066,19.59,26.81,63.71,42.88,17.3,22.0,32345
86070,11.61,24.5,83.45,32.32,15.22,12.0,7198
86078,16.19,28.08,79.5,29.53,14.28,17.0,2708
86082,10.96,24.13,92.94,20.44,12.68,15.0,4541
86092,10.87,26.52,89.99,23.49,13.57,11.0,3018
86095,10.71,16.1,92.25,23.59,12.47,8.0,3314
86100,6.51,16.54,93.25,21.35,15.62,6.0,4046
86115,10.23,16.9,80.57,32.06,14.56,9.0,7919
86123,9.59,17.88,98.34,14.8,11.91,11.0,3131
86128,15.21,31.65,86.95,26.78,14.51,15.0,2513
86133,6.56,15.85,94.77,17.72,13.52,6.0,3452
86137,16.58,30.79,78.34,33.59,15.52,17.0,7052
86139,11.84,30.99,88.62,24.93,14.27,12.0,2680
86140,10.64,28.49,87.31,26.67,13.57,16.0,2318
86157,6.23,9.43,82.77,32.51,17.75,8.0,5209
86158,8.26,13.13,92.25,24.45,13.29,8.0,6298
86160,13.96,26.02,83.49,35.39,15.01,20.0,2180
86163,6.94,12.38,94.13,18.46,14.23,6.0,3752
86165,13.54,29.59,80.83,28.48,16.29,13.0,6372
86174,12.43,22.95,91.25,24.76,14.81,10.0,6049
86177,9.14,21.27,82.01,33.15,12.18,8.0,5459
86194,18.94,12.16,30.51,59.26,26.85,24.0,92296
86213,7.98,21.05,91.91,22.14,12.21,13.0,2685
86214,12.18,14.67,70.33,31.97,17.65,11.0,7503
86222,6.52,15.88,94.34,23.4,12.4,6.0,4320
86233,10.64,21.18,98.56,16.17,12.29,9.0,2795
86281,7.61,15.58,96.04,13.59,12.19,8.0,5680
86293,9.36,24.0,87.24,25.86,25.83,10.0,4510
86294,7.31,16.84,94.5,22.03,13.88,9.0,3751
86297,7.6,13.56,95.06,25.68,13.38,6.0,6286
86298,11.96,20.26,97.0,22.14,13.25,11.0,2329
87001,10.38,19.72,79.58,24.38,14.71,10.0,5887
87002,8.65,18.62,85.7,17.52,14.1,8.0,5625
87011,14.49,29.6,62.86,32.97,18.53,21.0,3744
87014,9.38,21.46,86.08,26.87,13.38,13.0,2844
87041,10.74,26.9,87.32,16.37,13.25,17.0,2057
87048,7.6,12.9,91.44,21.5,13.62,8.0,5184
87050,7.4,16.61,85.68,22.0,16.16,9.0,9772
87065,8.17,13.75,86.36,25.37,14.68,8.0,6191
87075,9.57,16.45,72.3,28.18,16.38,10.0,8005
87085,17.99,17.75,28.82,54.55,20.78,22.0,132768
87106,7.88,21.47,84.53,23.52,12.79,13.0,2556
87110,7.85,23.28,91.84,20.11,13.21,10.0,2499
87113,12.28,20.96,83.19,20.78,15.78,12.0,6066
87114,10.17,17.11,82.29,25.98,14.72,8.0,11185
87125,7.65,14.79,98.78,13.13,15.25,5.0,4725
87126,12.81,24.0,91.02,20.41,15.25,14.0,3772
87154,15.54,28.05,65.74,36.76,14.95,14.0,11600
87156,7.16,12.82,97.42,14.51,15.73,8.0,2740
87161,12.16,27.48,74.64,29.49,13.75,14.0,4468
87178,8.35,16.02,90.87,18.34,13.8,8.0,2927
87187,12.25,31.14,77.97,27.31,14.7,13.0,7147
87201,4.8,11.35,98.11,10.47,13.32,5.0,5101
88009,15.18,26.25,77.83,25.26,15.26,12.0,3409
88075,7.21,27.6,66.32,21.21,12.45,11.0,4289
88078,24.11,38.8,45.46,44.68,18.14,24.0,3069
88087,11.56,11.72,58.01,30.5,13.39,10.0,3285
88090,23.44,26.63,47.89,48.38,15.3,22.0,4677
88114,22.17,30.14,52.23,44.63,18.52,19.0,3315
88116,11.81,33.1,63.97,25.42,13.7,14.0,3134
88158,13.45,25.62,58.7,36.5,14.2,15.0,3168
88160,19.09,20.52,33.26,52.82,19.16,23.0,33217
88165,14.4,25.21,77.09,26.44,14.57,10.0,2617
88181,21.47,36.15,62.53,33.79,15.97,17.0,2875
88196,13.04,23.45,47.59,36.39,15.72,14.0,8442
88209,15.94,23.49,44.45,51.58,14.9,18.0,9001
88218,15.78,31.92,72.81,28.17,16.56,16.0,2661
88304,17.74,25.59,39.45,50.66,20.97,21.0,5292
88319,17.68,28.76,76.19,25.22,17.03,15.0,3128
88321,18.53,27.89,49.75,43.14,17.31,20.0,6925
88367,26.53,37.77,59.44,41.31,18.48,27.0,5206
88372,21.03,29.0,57.37,41.87,17.17,20.0,6247
88383,20.46,26.16,28.5,50.31,16.26,21.0,8010
88408,16.91,30.04,68.58,26.44,15.32,14.0,3602
88413,24.31,29.67,36.21,53.78,19.24,25.0,19936
88415,15.18,23.92,61.64,31.15,14.95,14.0,3903
88424,12.99,24.34,77.45,23.48,14.6,9.0,2351
88429,10.32,20.58,75.78,23.26,15.45,10.0,4249
88445,13.89,26.18,71.48,30.14,13.73,11.0,2378
88447,12.62,33.49,69.37,26.52,11.84,14.0,2594
88451,24.39,33.6,61.18,37.09,18.3,25.0,2429
88465,15.42,23.58,57.36,37.56,14.77,16.0,8799
88468,22.2,38.61,56.99,36.94,15.82,20.0,3372
88486,9.67,25.05,71.26,27.0,12.55,10.0,4008
88487,10.44,31.66,77.04,22.85,14.65,14.0,3955
88513,18.05,27.61,73.71,31.39,16.44,16.0,2190
88516,13.08,23.71,56.85,30.92,13.7,12.0,4943
88530,14.14,28.04,74.54,25.56,16.16,16.0,2635
89003,11.58,25.76,86.11,18.61,13.75,11.0,2901
89013,11.0,23.78,95.41,21.18,14.7,10.0,3293
89024,16.93,24.0,36.62,53.59,17.64,20.0,35244
89025,20.81,30.56,43.71,52.47,16.5,21.0,6635
89055,21.93,35.97,69.06,32.86,17.86,19.0,3215
89068,7.33,24.79,77.58,29.94,12.48,11.0,2210
89074,10.71,20.38,95.9,12.28,14.12,11.0,2146
89086,14.94,29.2,93.03,21.85,14.31,14.0,4836
89099,18.07,26.17,72.54,34.98,15.61,17.0,2333
89206,24.2,31.13,50.21,51.98,19.64,29.0,9691
89257,24.07,35.51,62.49,45.45,18.65,25.0,7402
89263,10.16,23.38,84.73,24.5,16.53,10.0,4193
89287,16.23,21.88,67.66,37.74,14.4,17.0,4943
89309,13.36,29.63,73.39,34.34,14.92,15.0,3375
89338,9.37,29.57,76.13,33.47,14.12,11.0,2893
89345,26.55,41.54,60.33,43.51,18.4,26.0,4266
89348,14.29,24.89,80.52,29.96,14.89,14.0,2273
89387,22.42,29.85,36.01,58.46,15.66,26.0,27367
89418,22.99,35.75,50.6,50.19,17.78,27.0,4508
89419,14.7,27.09,68.4,40.66,16.03,14.0,2732
89460,13.38,26.77,82.23,21.66,14.82,12.0,3524
89464,15.77,28.73,70.42,35.12,14.39,17.0,5233
90008,13.33,18.67,55.32,38.5,16.37,16.0,4735
90009,17.18,21.56,55.81,35.34,14.0,14.0,5081
90010,20.63,20.56,13.75,61.86,19.96,25.0,46225
90032,14.92,19.02,44.63,44.89,14.86,15.0,3640
90033,19.52,28.06,44.69,45.05,16.15,19.0,5774
90039,9.7,12.98,66.6,28.78,14.96,10.0,3420
90052,13.44,27.13,54.5,40.05,14.58,14.0,2994
90053,13.72,29.51,59.77,35.96,14.18,11.0,3056
90075,17.0,20.26,64.15,36.83,17.45,15.0,4255
90099,16.51,19.88,39.85,41.48,15.16,17.0,5489
91016,12.17,24.12,78.0,33.15,13.35,13.0,4427
91021,12.34,20.33,23.55,56.29,12.85,20.0,11266
91027,8.9,21.17,32.34,54.76,15.48,17.0,35927
91044,7.91,12.76,67.66,22.46,12.19,6.0,4711
91045,9.09,18.92,67.56,29.15,13.21,8.0,7812
91064,8.36,9.0,56.01,24.9,13.36,6.0,4873
91085,6.35,15.07,78.24,17.94,14.07,6.0,3853
91086,8.33,12.28,70.72,22.67,12.91,6.0,10426
91097,11.14,14.34,33.68,32.93,13.28,12.0,8057
91103,12.81,15.32,38.6,49.73,13.37,14.0,27361
91105,8.98,16.58,79.36,22.26,13.23,8.0,8882
91114,9.05,13.18,49.58,31.58,15.09,11.0,25775
91122,6.56,5.69,65.37,23.27,15.69,5.0,9442
91136,9.05,22.3,77.39,23.55,16.39,13.0,2788
91161,10.9,19.12,17.57,40.76,13.12,17.0,20050
91174,12.03,22.48,23.93,59.07,18.45,26.0,52613
91179,9.49,14.51,55.8,32.47,13.63,7.0,4871
91191,9.75,13.28,43.66,28.19,14.34,10.0,9508
91200,10.82,20.01,41.56,51.94,15.16,13.0,10910
91201,11.68,17.46,50.64,38.74,14.72,11.0,28851
91207,11.93,18.96,54.29,42.01,14.57,13.0,6595
91215,19.01,21.5,17.31,57.38,16.04,23.0,12280
91216,8.88,14.89,64.31,24.24,17.31,7.0,11216
91223,16.2,24.85,34.75,50.98,16.38,19.0,26454
91225,7.52,6.85,53.03,24.78,14.97,6.0,3262
91226,8.36,17.7,75.96,22.4,13.06,5.0,6900
91228,17.76,18.58,15.94,55.34,18.95,24.0,66543
91232,6.83,14.58,63.96,25.96,14.05,8.0,3711
91235,13.38,25.02,20.63,40.98,45.66,20.0,13729
91249,6.32,9.45,84.53,13.94,12.8,5.0,4048
91272,8.05,5.86,51.85,27.21,18.11,5.0,21996
91286,22.13,29.39,11.53,67.07,23.12,43.0,27655
91312,7.24,12.49,64.34,26.65,13.41,7.0,10487
91315,7.53,13.38,89.35,10.94,13.61,5.0,6701
91326,11.24,15.81,24.0,51.53,12.88,16.0,17773
91330,6.94,12.89,82.88,15.04,15.44,5.0,5564
91333,8.35,11.61,79.04,15.19,12.92,8.0,4393
91338,6.23,12.65,74.5,19.95,13.35,5.0,6581
91339,8.53,15.83,70.48,21.84,15.13,10.0,6913
91340,8.52,14.27,72.03,28.83,14.7,8.0,7366
91345,11.84,18.09,30.87,44.38,14.11,15.0,21242
91347,7.63,15.44,78.09,14.13,14.78,11.0,6461
91363,8.51,15.98,74.3,21.99,14.69,7.0,8398
91376,7.03,13.25,74.13,21.09,14.26,5.0,5660
91377,10.62,13.92,10.59,55.58,13.42,16.0,50844
91386,9.31,10.21,62.59,30.67,15.39,8.0,15914
91390,8.57,18.97,89.3,14.14,13.79,6.0,3350
91405,8.86,19.89,78.13,23.3,13.4,6.0,4711
91421,11.16,17.21,51.99,36.79,15.47,14.0,24217
91425,7.84,15.04,52.0,31.98,12.83,10.0,8788
91432,9.95,18.8,57.22,31.11,13.6,10.0,13215
91433,6.93,17.07,83.45,11.95,13.76,5.0,4481
91434,12.54,17.56,54.03,33.94,14.02,13.0,20319
91457,8.14,13.24,84.76,18.57,15.43,7.0,4362
91458,5.91,9.57,68.68,17.6,13.9,5.0,4563
91461,6.51,15.87,86.89,17.63,13.93,8.0,4862
91471,7.84,6.43,47.97,29.6,20.15,6.0,15890
91477,9.35,10.44,30.94,42.68,17.84,9.0,35056
91479,10.41,25.5,66.48,28.24,14.36,11.0,7885
91494,7.38,10.44,75.48,23.36,13.45,6.0,4172
91511,10.45,19.96,72.48,19.37,12.82,11.0,2149
91514,13.02,18.95,52.18,36.28,14.67,13.0,9522
91521,14.9,20.97,26.71,43.6,15.48,23.0,29829
91540,9.95,15.78,72.81,24.92,13.77,6.0,5343
91549,12.22,18.29,47.29,40.72,14.56,15.0,36190
91552,11.51,21.01,62.14,32.61,15.32,11.0,11150
91553,9.42,9.58,73.59,20.37,13.08,7.0,7571
91570,12.69,15.71,34.65,46.22,13.71,15.0,21441
91573,9.48,11.6,57.4,31.89,12.93,8.0,11618
91577,8.89,13.55,79.49,16.86,13.17,7.0,5901
91587,9.94,13.49,61.15,29.69,13.5,8.0,6650
91589,11.42,18.17,53.66,33.28,14.67,13.0,37441
91600,8.6,11.32,62.92,26.31,13.91,9.0,7357
91617,7.21,10.91,55.64,29.52,12.1,5.0,4457
91645,8.08,9.51,54.38,23.45,15.26,6.0,14931
91657,14.49,21.67,44.6,52.5,15.37,19.0,31640
91659,9.42,16.59,71.96,23.6,13.91,9.0,5513
91661,8.03,11.2,49.02,33.0,13.25,7.0,10573
91665,9.36,18.38,79.21,21.36,15.28,9.0,8112
91667,8.87,12.49,75.13,17.94,14.48,6.0,7102
91685,9.26,11.1,65.32,29.3,12.38,6.0,4625
91687,14.61,21.36,30.81,49.63,14.09,17.0,31297
91689,7.48,11.15,48.81,27.07,12.59,7.0,7134
91691,9.56,12.78,47.5,27.48,13.34,8.0,29325
91692,15.62,20.98,7.1,64.18,16.72,21.0,25299
92002,8.8,9.27,31.98,36.19,13.87,8.0,63639
92004,11.06,13.41,8.96,53.08,13.62,15.0,88672
92007,15.35,18.03,9.15,73.3,15.11,19.0,42122
92009,9.48,11.45,19.9,42.01,13.92,9.0,29817
92012,9.17,9.08,2.37,49.04,12.27,9.0,122162
92014,8.68,7.13,19.66,45.17,15.22,8.0,21291
92019,11.61,13.57,11.68,53.32,14.69,11.0,34748
92020,9.08,11.51,13.58,46.02,13.04,9.0,36688
92022,8.2,10.38,24.87,40.92,12.74,8.0,20830
92023,10.34,13.44,28.54,44.4,13.35,10.0,53740
92024,13.34,18.22,1.1,69.03,14.31,21.0,63166
92025,13.01,17.41,25.73,49.77,15.7,16.0,87328
92026,8.89,8.28,3.12,52.88,13.26,11.0,82701
92032,11.5,11.91,17.15,53.59,14.63,11.0,25389
92033,9.26,9.25,23.36,35.09,14.08,7.0,17960
92035,8.14,9.31,10.11,44.75,12.34,8.0,29890
92036,19.3,28.58,8.55,74.45,16.76,27.0,50096
92040,8.18,8.66,6.01,52.68,12.57,8.0,68641
92044,9.08,9.36,0.84,55.5,11.78,9.0,67809
92046,12.57,15.32,14.34,64.5,14.98,13.0,31412
92048,9.85,12.92,14.05,42.83,13.66,10.0,46517
92049,9.57,10.3,3.4,55.17,13.3,10.0,48174
92050,14.88,19.85,13.89,65.64,16.97,20.0,96402
92051,9.43,7.31,2.31,41.06,14.61,8.0,60411
92060,7.72,10.8,10.06,48.14,11.73,6.0,29719
92062,10.02,11.34,2.96,58.62,12.41,10.0,44275
92063,9.57,10.11,23.32,43.51,13.81,7.0,79713
92064,8.11,7.12,14.07,38.45,14.13,7.0,30115
92071,8.66,6.55,21.43,44.51,16.31,7.0,20721
92072,10.37,9.3,20.52,39.77,12.44,9.0,23472
92073,9.85,11.54,11.39,56.21,12.32,10.0,49992
92075,9.11,10.07,7.89,48.41,14.37,9.0,28157
92076,8.15,8.3,31.57,23.04,15.18,6.0,8941
92077,9.19,6.87,16.23,37.91,14.26,6.0,11170
92078,18.54,26.56,7.07,74.17,19.15,26.0,24670
93001,21.95,34.58,6.32,72.97,20.18,41.0,89559
93005,19.0,28.4,41.03,53.02,18.8,28.0,86873
93006,16.13,23.06,12.99,61.71,17.74,27.0,38571
93007,20.41,32.0,37.56,56.14,18.77,32.0,58116
93008,21.07,36.39,17.66,67.07,22.78,35.0,55066
93010,20.54,29.38,29.27,55.02,18.47,32.0,53509
93013,18.33,31.73,15.92,56.63,16.06,34.0,15695
93014,19.9,39.32,22.23,66.81,24.67,42.0,29624
93015,8.36,15.29,68.79,14.95,13.33,6.0,5017
93027,25.35,36.8,14.59,70.01,20.06,41.0,46951
93029,20.13,32.99,36.96,50.98,17.56,29.0,71535
93030,21.82,25.94,8.29,77.52,18.79,31.0,11232
93031,18.4,25.93,14.81,60.61,18.99,30.0,54569
93032,13.6,20.06,47.03,39.01,15.11,17.0,39817
93033,7.27,10.46,64.45,20.54,13.5,8.0,6876
93039,22.89,26.51,4.9,76.17,18.24,31.0,8665
93045,13.37,16.39,9.92,56.79,14.09,15.0,23396
93046,12.85,20.43,38.97,38.78,15.82,19.0,45818
93047,14.51,24.0,62.28,36.44,19.52,23.0,28141
93048,17.19,21.04,15.54,60.91,15.31,25.0,111954
93049,11.01,16.4,40.38,35.07,14.23,14.0,21059
93050,11.39,19.76,20.74,55.16,17.37,20.0,36640
93051,13.26,17.55,23.78,48.84,15.35,17.0,69352
93053,17.76,24.87,21.3,63.3,18.03,28.0,45156
93055,16.41,23.57,4.01,67.37,15.56,27.0,60597
93057,13.76,21.13,40.69,42.37,14.94,19.0,24003
93059,21.65,33.96,30.59,63.95,20.49,37.0,31393
93061,16.85,20.94,7.81,69.25,15.49,23.0,17342
93062,11.33,10.39,30.61,39.98,13.43,12.0,14949
93063,16.98,23.42,20.52,58.8,16.35,24.0,31554
93064,13.74,20.63,18.18,49.04,14.54,21.0,45622
93066,22.07,31.06,7.04,73.78,19.61,35.0,114027
93070,17.7,21.37,4.65,75.67,15.99,25.0,51656
93071,20.52,29.45,34.96,50.76,18.96,32.0,51957
93072,21.88,31.9,25.85,65.81,21.02,36.0,39277
93073,15.26,21.83,52.57,37.98,15.9,17.0,36653
93074,13.06,20.19,44.96,33.84,15.32,14.0,7283
93077,11.63,16.53,37.65,44.03,15.17,18.0,30763
93078,19.08,26.03,47.87,41.33,19.97,23.0,38283
93079,22.62,30.13,23.75,72.51,18.94,33.0,13513
94001,11.62,16.35,33.81,34.23,13.28,14.0,5938
94002,15.23,18.87,10.99,65.47,14.74,21.0,45317
94003,12.54,16.2,19.19,63.67,16.92,18.0,21962
94004,14.92,19.82,25.29,54.24,17.48,19.0,17345
94011,18.21,25.62,18.02,70.26,17.03,23.0,18488
94015,9.16,11.38,37.3,28.72,14.62,8.0,17796
94016,13.36,12.6,17.93,55.51,19.16,15.0,30492
94017,14.17,22.77,31.19,53.43,16.93,21.0,77751
94018,9.3,9.86,1.57,57.07,13.07,9.0,29842
94019,13.59,20.04,32.81,45.99,15.15,15.0,18115
94021,10.66,18.85,16.53,54.62,16.68,19.0,20447
94022,15.53,20.01,16.76,57.28,14.93,23.0,46466
94028,14.21,17.04,7.75,63.09,16.67,20.0,92984
94033,12.78,16.15,23.15,49.62,14.09,14.0,51807
94034,10.2,15.69,12.69,46.55,20.96,14.0,28679
94037,14.11,17.41,8.31,74.54,16.16,20.0,18950
94038,12.61,17.03,25.22,50.47,14.66,16.0,31847
94041,15.59,21.25,6.41,64.4,17.72,27.0,64248
94042,11.13,13.07,23.55,46.09,14.08,11.0,19278
94043,13.7,13.61,5.11,68.85,16.54,17.0,24642
94044,10.78,15.35,29.1,44.92,13.06,16.0,28391
94046,9.75,12.28,16.2,46.91,13.94,10.0,57944
94047,8.3,13.85,78.84,21.61,15.49,7.0,4836
94048,7.36,7.59,85.75,19.43,17.37,5.0,4844
94052,9.33,8.04,14.74,40.37,12.81,9.0,33820
94053,7.24,12.83,68.2,23.13,14.93,5.0,4644
94054,16.32,25.05,17.9,65.6,17.1,23.0,24526
94055,8.69,23.36,93.23,11.7,15.2,6.0,10611
94058,9.17,11.1,32.27,33.24,12.53,8.0,33981
94059,9.17,15.79,32.1,40.11,13.08,10.0,19733
94060,9.81,15.17,66.29,31.86,15.0,10.0,12273
94065,7.34,11.0,42.86,29.21,14.45,7.0,5673
94067,9.11,8.42,3.61,42.46,13.33,8.0,22191
94068,8.27,11.27,36.45,30.77,14.44,8.0,75449
94069,11.6,13.98,5.53,50.64,13.86,11.0,14673
94070,8.61,10.69,78.17,20.21,15.36,6.0,4055
94071,10.07,13.96,53.2,32.29,15.82,10.0,27318
94073,11.16,16.92,24.74,42.19,15.5,15.0,30994
94074,19.31,26.32,21.66,69.08,18.46,28.0,14579
94075,8.68,15.52,66.33,21.75,13.52,8.0,11919
94076,15.17,19.59,16.38,57.21,18.62,22.0,56585
94077,13.62,24.06,51.73,40.21,14.91,16.0,21493
94078,17.71,30.25,28.74,60.63,19.13,34.0,34939
94079,9.34,18.09,33.51,43.63,17.37,16.0,29820
94080,8.56,7.74,5.53,43.76,11.4,9.0,50168
94081,15.82,24.22,18.95,61.13,18.0,25.0,96138
